15662929,70.69162258160426
17518459,58.80383533935186
19705770,58.80383533935186
21325302,58.80383533935186
24726479,58.80383533935186
27491669,58.80383533935186
31106568,58.80383533935186
32559766,70.69162258160426
32690551,58.80383533935186
35495990,58.80383533935186
37774757,58.80383533935186
42262247,58.80383533935186
43235099,58.80383533935186
50076337,58.80383533935186
54335738,62.13893098363559
56060805,58.80383533935186
70050052,58.80383533935186
72702376,62.18090789098659
79726881,58.80383533935186
21974027,11.652118173760886
22982428,11.652118173760886
37234494,11.652118173760886
46122521,11.652118173760886
49612087,11.652118173760886
51502671,11.652118173760886
41099443,40.63902967411313
43055329,40.63902967411313
44991963,40.63902967411313
45656133,40.63902967411313
47533100,40.63902967411313
50787224,40.63902967411313
53104795,40.63902967411313
53774500,40.63902967411313
68452824,40.63902967411313
74036539,40.63902967411313
77458168,40.63902967411313
79012865,40.63902967411313
90110901,42.11243768322615
112067017,40.63902967411313
22552318,116.67234075706953
25740591,116.67234075706953
26181689,116.67234075706953
28800333,116.67234075706953
31403734,116.67234075706953
38926367,116.67234075706953
39508570,116.67234075706953
40439230,116.67234075706953
41793367,116.67234075706953
45067379,116.67234075706953
46880616,116.67234075706953
47346267,116.67234075706953
49981827,116.67234075706953
55516058,116.67234075706953
56594258,116.67234075706953
57455623,116.67234075706953
64038799,116.67234075706953
64299557,116.67234075706953
64980908,116.67234075706953
67342463,116.67234075706953
67550157,116.67234075706953
67950830,116.67234075706953
70845395,116.67234075706953
75502554,116.67234075706953
80429698,116.67234075706953
85162710,116.67234075706953
85554299,116.67234075706953
88474153,116.67234075706953
90363035,116.67234075706953
20249318,86.78784422084858
27287394,86.78784422084858
35216461,86.78784422084858
36522221,86.78784422084858
38822864,86.78784422084858
53163351,86.78784422084858
61706247,86.78784422084858
78907252,86.78784422084858
79743635,86.78784422084858
80945039,86.78784422084858
91208979,86.78784422084858
91475787,88.33147883667026
93093382,86.78784422084858
95098051,86.78784422084858
31358905,29.45571626366383
57561754,29.45571626366383
62840010,29.45571626366383
68274066,29.45571626366383
68634132,29.45571626366383
79996832,29.45571626366383
18255203,29.59281743073794
21417655,29.59281743073794
34499052,29.59281743073794
56705427,29.59281743073794
61387298,29.59281743073794
64289213,31.70688205701342
75850244,29.59281743073794
79280274,29.59281743073794
59239821,3.893770791511688
49557986,16.35200460038078
64583847,7.346570366730047
87597840,7.346570366730047
91553339,7.346570366730047
88200668,7.10858518169216
94801244,7.10858518169216
94922421,7.428169283912462
30894348,6.661421445696884
48234329,6.661421445696884
35726758,62.72484671689053
49481625,62.72484671689053
51637978,62.72484671689053
53562282,62.72484671689053
58965906,62.72484671689053
63297658,62.72484671689053
65620659,62.72484671689053
74579918,76.36825852119937
79552648,62.72484671689053
83983597,62.72484671689053
85437836,62.72484671689053
87164089,62.72484671689053
88249874,62.72484671689053
90190144,62.72484671689053
93460653,62.72484671689053
94854528,62.72484671689053
17465309,44.27238942515284
24824667,44.27238942515284
50252300,44.27238942515284
65607835,44.27238942515284
68117190,44.27238942515284
80701836,44.27238942515284
80827922,44.27238942515284
82715703,44.27238942515284
85894461,44.27238942515284
86837457,44.27238942515284
91068863,44.27238942515284
103485848,44.27238942515284
99946725,12.292136899756834
41176052,9.603395402018041
16515231,6.260953670772447
47758674,6.260953670772447
67777760,62.52008801483232
73658003,6.260953670772447
74802195,15.714250283124638
16842927,16.716463297956953
33114161,16.716463297956953
45375496,16.716463297956953
17375906,7.428342507897189
14219481,34.23412214508102
16161141,34.23412214508102
26355868,34.23412214508102
29120848,36.34704891143786
29576986,34.23412214508102
34520744,34.23412214508102
36136760,36.34704891143786
41369760,34.23412214508102
45032905,34.23412214508102
60266418,34.23412214508102
62223916,29.832951548298116
66341428,39.62438392222716
66578683,37.547435801107895
69282015,37.547435801107895
73176567,37.547435801107895
81339006,37.547435801107895
93325628,29.832951548298116
93375169,40.83305608662504
95755467,38.37149434367571
100944818,40.83305608662504
103577824,29.832951548298116
2080352,24.853289579687747
3572006,21.471052933890867
8669953,21.471052933890867
8937619,21.471052933890867
9979639,21.471052933890867
28319747,21.471052933890867
28378005,21.471052933890867
29084854,21.471052933890867
55691516,64.26636834136312
56534642,64.26636834136312
67325171,64.26636834136312
68378653,64.26636834136312
75448712,64.26636834136312
82670835,64.26636834136312
85564534,64.26636834136312
86319120,64.26636834136312
89029304,64.26636834136312
89666883,64.26636834136312
92172125,64.26636834136312
93553901,64.26636834136312
94106163,64.26636834136312
31131466,14.923496597499309
49439770,14.923496597499309
98894791,14.923496597499309
20770288,62.3689172253407
31584468,62.3689172253407
37069397,62.3689172253407
43933549,62.3689172253407
49037231,62.3689172253407
49448554,62.3689172253407
54032937,62.3689172253407
54938229,62.3689172253407
57307143,62.3689172253407
57725672,62.3689172253407
73328108,62.3689172253407
76553419,62.3689172253407
79615384,62.3689172253407
80365148,62.3689172253407
80370219,62.3689172253407
107081661,62.3689172253407
40332686,5.255740199531852
65486561,5.255740199531852
59950336,409.2387834443169
77984591,101.88813310197958
79644622,101.88813310197958
80059853,101.88813310197958
81137362,101.88813310197958
81646417,101.88813310197958
84663966,101.88813310197958
88245856,104.58781424998215
88447436,104.71639217932788
90241471,101.88813310197958
90247308,104.66299744882338
90680115,101.88813310197958
91805916,101.88813310197958
95607437,105.72084067187066
97615770,104.58781424998215
97861405,101.88813310197958
98654555,101.88813310197958
99489685,101.88813310197958
99652393,101.88813310197958
100287001,101.88813310197958
102034170,101.88813310197958
104340307,101.88813310197958
105545027,101.88813310197958
105940629,101.88813310197958
107042622,101.88813310197958
107818143,101.88813310197958
110444358,101.88813310197958
114162546,101.88813310197958
